name,rating,review_count,price,latitude,longitude,address,city,state,categories
Pin Thai,4.5,84,,35.8970546,-84.1755337,"723 N Campbell Station Rd, Farragut, TN 37934",Oak Ridge,TN,Thai
201 Cafe and Wine Bar,3.6,21,,36.02971380761378,-84.2395735575285,"201 Jackson Square, Oak Ridge, TN 37830",Oak Ridge,TN,"Music Venues, New American, Wine Bars"
DosBros Fresh Mexican Grill - Oak Ridge,4.5,28,,36.0045065,-84.24849817,"433 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Mexican
Chopsticks,3.2,46,$$,36.024377,-84.2307,"722 Briarcliff Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Asian Fusion, Noodles, Soup"
Barrios Mexican Cantina,4.3,57,$$,36.02701,-84.23897,"154 Talmeda Rd, Oak Ridge, TN 37830",Oak Ridge,TN,"Mexican, Cocktail Bars"
Seasons Innovative Bar & Grille,4.2,351,$$,35.8966780761228,-84.1709302466672,"11605 Parkside Dr, Knoxville, TN 37934",Oak Ridge,TN,"Bars, New American, Burgers"
The Garage Bar & Grill,3.0,3,,36.049507,-84.349406,"7073 Knoxville Hwy, Oliver Springs, TN 37840",Oak Ridge,TN,"Bars, Tacos, Chicken Wings"
Gallo Loco,4.1,87,$,36.0285797,-84.2386169,"80 E Tennessee Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Mexican
Fiesta Charra Mexican Restaurant & Grill,5.0,7,,36.02044316941298,-84.31061104893328,"1233 E Tri County Blvd, Oliver Springs, TN 37840",Oak Ridge,TN,Mexican
B & B BarBQ,5.0,1,,35.9858908,-84.2805478,"Oak Ridge, TN 37830",Oak Ridge,TN,"Food Trucks, Barbeque"
Petros Chili And Chips,4.3,3,,36.0076241,-84.2589611,"229 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Tex-Mex, Hot Dogs, Fast Food"
El Jinete Mexican,4.0,30,,36.024385,-84.230781,"770 Briarcliff Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Mexican
Freddy's Frozen Custard & Steakburgers,3.5,72,$,36.0075504,-84.25691684846211,"347 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Ice Cream & Frozen Yogurt, Fast Food"
Salsarita's Fresh Mexican Grill,4.5,14,$,36.0064765463711,-84.2550303485278,"288 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Mexican, Salad"
Outback Steakhouse,3.2,83,$$,36.00440296806309,-84.25087318956663,"402 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Steakhouses
New China Palace,3.5,57,$,36.0275764465332,-84.2389602661133,"123 Central Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Chinese, Seafood, Soup"
Rancho Nuevo Mexican Store And Restaurant,5.0,1,,36.03999965444263,-84.2172188,"299 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,Mexican
Cazadores Mexican Restaurant,4.5,13,,35.889414,-84.417793,"1190 Gallaher Rd, Kingston, TN 37763",Oak Ridge,TN,"Mexican, Delis, Cocktail Bars"
Wingstop,3.0,5,,36.00684,-84.25973,"212 S Illinois Ave, Ste 100, Oak Ridge, TN 37830",Oak Ridge,TN,Chicken Wings
First Watch,0.0,0,,36.0078579,-84.2578698,"275 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,
Wushack Gyro Kings,0.0,0,,35.963893,-84.29377,"Oak Ridge, TN 37830",Oak Ridge,TN,"Food Trucks, Hot Dogs, Sandwiches"
Forno Grill,4.6,98,$$,35.897248,-84.175958,"743 N Campbell Station Rd, Knoxville, TN 37934",Oak Ridge,TN,Italian
Zeeke and Nell,0.0,0,,35.993001,-84.261077,"141 Bethune Cir, Oakridge, TN 37830",Oak Ridge,TN,"Barbeque, Food Trucks, Soul Food"
Sicilia Pizza,3.4,32,,36.015044,-84.2651349527516,"131 Robertsville Rd, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Italian, Sandwiches"
Applebee's Grill + Bar,2.3,49,$$,36.016015,-84.250531,"1213 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,"Sports Bars, Burgers, American"
Buddy’s bar-b-q,3.5,22,$,36.0059204,-84.2547989,"328 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Barbeque
First Watch,4.0,137,$$,35.89286001285037,-84.17112638711988,"11682 Parkside Dr, Knoxville, TN 37934",Oak Ridge,TN,"American, Cafes, Breakfast & Brunch"
Los Caballeros,3.2,29,$,36.0196750365622,-84.2483511194587,"1140 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,Mexican
Marco's Pizza,4.0,6,,36.01111525210229,-84.26650004968141,"1541 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Italian"
Ma and Pa’s Kettle,5.0,2,,36.03551883286255,-84.32928600340293,"544 E Tri County Blvd, Oliver Springs, TN 37840",Oak Ridge,TN,American
Wok'n'roll,3.3,27,$,36.018027,-84.247199,"1169 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Chinese, Thai"
Magic Wok Chinese Restaurant,5.0,9,,36.02670711856612,-84.24018844328576,"202 Tyler Rd, Oak Ridge, TN 37830",Oak Ridge,TN,Chinese
First Watch,2.7,6,,36.007445665511526,-84.2581526,"275 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Breakfast & Brunch, Cafes, American"
Taco Boy,4.3,156,$$,35.8971636680229,-84.1758439999726,"747 N Campbell Station Rd, Knoxville, TN 37934",Oak Ridge,TN,"Mexican, Seafood, Burgers"
Long John Silver's,0.0,0,,36.019235526615056,-84.24879223298896,"1150 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Seafood, Fast Food"
Red Lobster,3.3,37,$$,36.006934,-84.254361,"359 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Seafood, American"
GG's Good Food & Pawsitive Vibes,5.0,2,,36.03915,-84.21444,"317 Belgrade Rd, Oak Ridge, TN 37830",Oak Ridge,TN,"Food Trucks, Burgers, Breakfast & Brunch"
2 Chef's Deli & Bakery,2.5,2,,35.89261,-84.415025,"1259 Gallaher Rd, Kingston, TN 37763",Oak Ridge,TN,"American, Bakeries"
Little Bangkok,3.8,241,$$,35.8935137067349,-84.1750631260727,"603 N Campbell Station Rd, Knoxville, TN 37934",Oak Ridge,TN,"Thai, Chinese"
Anderson's Grill,0.0,0,,36.022913900869,-84.2318739742041,"701 Briarcliff Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Mediterranean
Clean Smoke BBQ,4.7,12,,35.922516036527114,-84.1959080984556,"Knoxville, TN 37932",Oak Ridge,TN,Barbeque
Panera Bread,2.5,47,$$,36.003703,-84.2464457,"471 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Sandwiches, Salad, Soup"
Little Nicky's,3.6,116,$,35.9812612793188,-84.1829420199921,"8917 Oak Ridge Hwy, Knoxville, TN 37931",Oak Ridge,TN,Pizza
The Kitchen at Crafter's Brew,2.4,7,,36.0262412568018,-84.2389026034363,"856 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,Delis
Pizza Inn,2.8,29,$,36.011279,-84.265955,"1501 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Italian, Buffets"
Godfather's Pizza of Oak Ridge,4.0,1,,36.01829,-84.24979,"1190 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Chicken Wings"
Waffle House,3.1,34,$,36.006197294492544,-84.25506079427224,"326 S Illinois St, Oak Ridge, TN 37830",Oak Ridge,TN,"Breakfast & Brunch, Diners, American"
McAlister's Deli,3.2,23,$$,36.00685781165375,-84.25324678725163,"371 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Salad, Delis, Sandwiches"
BB's Backyard BBQ,0.0,0,,36.00687027,-84.27290344,"Oak Ridge, TN 37830",Oak Ridge,TN,"Barbeque, Food Trucks"
Iron Skillet,3.4,24,$$,35.87651723283088,-84.2350615,"722 Watt Rd, Knoxville, TN 37934",Oak Ridge,TN,"American, Breakfast & Brunch, Burgers"
Windrock Snack Shack,3.0,4,,36.02252090072908,-84.31174580007793,"1202 E Tri County Blvd, Oliver Springs, TN 37840",Oak Ridge,TN,"Hot Dogs, Chicken Wings, Sandwiches"
Chicken Salad Chick,3.6,8,,36.01496,-84.25172272993647,"1281 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,"Southern, Chicken Shop, Sandwiches"
Bojangles,3.1,15,,36.00224324629059,-84.24649000167841,"490 Illinois Ave S, Oak Ridge, TN 37830",Oak Ridge,TN,"Southern, Soul Food, Fast Food"
Jersey Mike's Subs,3.5,20,$,36.01267717240899,-84.26991509999999,"1568 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Delis, Fast Food, Sandwiches"
Taco Bell,2.9,14,$,36.007265,-84.256274,"353 South Illinois Avenue, Oak Ridge, TN 37830",Oak Ridge,TN,"Mexican, Fast Food"
Denny's,2.6,39,$$,35.88117197907313,-84.23603100133359,"800 Watt Rd, Knoxville, TN 37932",Oak Ridge,TN,"Diners, American, Breakfast & Brunch"
Shoney's Oak Ridge,2.7,17,$,36.0070648193359,-84.2623977661133,"204 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"American, Breakfast & Brunch"
Long John Silver's,2.8,4,,36.0192967,-84.2486847,"1150 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Seafood, Fast Food"
Sonic Drive-In,1.2,17,,36.0069692072707,-84.2603804954205,"210 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Burgers, Ice Cream & Frozen Yogurt"
IHOP,2.2,46,$,36.007121,-84.25571,"355 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Breakfast & Brunch, American, Burgers"
Hardee's,1.9,15,,36.03483033798786,-84.32784967055225,"528 E Tri County Blvd, Oliver Springs, TN 37840",Oak Ridge,TN,"Burgers, Fast Food, Breakfast & Brunch"
Zaxbys,2.5,18,$,36.0225987,-84.24403354,"1007 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Chicken Wings, Salad"
Dos Agaves,4.1,64,$$,35.896235,-84.171297,"11639 Parkside Dr, Knoxville, TN 37934",Oak Ridge,TN,"Mexican, Seafood, Chicken Wings"
Panda Express,2.8,36,$,36.006508,-84.252875,"375 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Chinese"
Subway,5.0,1,,35.8729570406596,-84.32339326504706,"9155 Highway 321 N, I-40, Exit 364, Lenoir City, TN 37771",Oak Ridge,TN,"Sandwiches, Fast Food"
Domino's Pizza,3.0,9,$,36.0039482,-84.2884674,"1952 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Chicken Wings, Sandwiches"
Einstein Bros. Bagels,3.4,72,$,35.894059700464474,-84.17281969466785,"11693 Parkside Dr, Farragut, TN 37934",Oak Ridge,TN,"Breakfast & Brunch, Bagels, Sandwiches"
Apple Cake Tea Room,3.7,44,$,35.8952484,-84.173851,"11312 Station W Dr, Ste A, Knoxville, TN 37934",Oak Ridge,TN,American
Dairy Queen Grill & Chill,2.9,15,,36.0171302,-84.24925092996506,"100 S Rutgers Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Ice Cream & Frozen Yogurt, Burgers"
Chick-fil-A,3.3,42,$,36.0070176,-84.2550938,"357 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Chicken Shop, Salad"
Wandini’s,0.0,0,,36.016485099254034,-84.17338219999999,"101 Centennial Blvd, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Breakfast & Brunch, Sandwiches"
Firehouse Subs,3.9,17,,36.0189,-84.24696,"1143 Oak Ridge Turnpike, Ste 109, Oak Ridge, TN 37830",Oak Ridge,TN,"Sandwiches, Fast Food, Delis"
Pizza Hut,2.2,10,$,36.01251,-84.26999,"1570 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Chicken Wings, Pizza, Fast Food"
The Honey Baked Ham Company,3.1,8,$,36.02647,-84.23911434467823,"870 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,"Delis, Meat Shops, American"
Vista De Rio,5.0,1,,36.068081,-84.179039,"1625 Oak Ridge Hwy, Clinton, TN 37716",Oak Ridge,TN,"Beer Bar, Mexican"
TenderFix by Noah Schnapp,0.0,0,,36.0087204,-84.26277161,"Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Food Delivery Services, Sandwiches"
McDonald's,3.2,9,$,35.873075,-84.3237902,"9155 Hwy 321 N, Lenoir City, TN 37771",Oak Ridge,TN,"Coffee & Tea, Burgers, Fast Food"
Papa Murphy's,3.3,4,,36.018392,-84.24815248139114,"1133 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,Pizza
Papa Johns Pizza,2.9,14,$,36.00539157919193,-84.2552550926424,"324 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Chicken Wings, Fast Food"
Taco Bell,1.8,8,,36.02479,-84.24094,"101 Bus Terminal Rd, Oak Ridge, TN 37830",Oak Ridge,TN,"Mexican, Fast Food"
McDonald's,1.6,26,$,36.004702575442,-84.251400364418,"400 Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Fast Food, Coffee & Tea"
Krystal,2.4,14,$,36.01572,-84.2507734103629,"1217 Oak Ridge Turnpike, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Fast Food"
Wendy's,2.3,26,$,36.015245,-84.251199,"1219 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Burgers"
Jimmy John's,3.3,23,$,36.01862733,-84.24814783,"1133 Oak Ridge Turnpike, Ste. A, Oak Ridge, TN 37830",Oak Ridge,TN,"Sandwiches, Fast Food, Delis"
Village Restaurant,1.0,1,,36.0275764465332,-84.2389602661133,"123 Central Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Restaurants
Popeyes Louisiana Kitchen,1.8,14,$,35.873206,-84.23801407800877,"615 N Watt Rd, Knoxville, TN 37934",Oak Ridge,TN,"Fast Food, Chicken Wings"
An Other One Deli,0.0,0,,36.014165,-84.265636,"138 Randolph Rd, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Delis"
El Antojo Mexicano,4.0,1,,35.98283987256366,-84.1843529119802,"8929 Oak Ridge Hwy, Knoxville, TN 37931",Oak Ridge,TN,"Food Trucks, Mexican"
Mellow Mushroom,3.6,135,$$,35.894018531715986,-84.17470682270185,"635 N Campbell Station Rd, Farragut, TN 37934",Oak Ridge,TN,"Pizza, Bars, Sandwiches"
State of Tennessee,3.0,1,,35.908464,-84.134321,"372 I40 E, Knoxville, TN 37922",Oak Ridge,TN,"Burgers, American"
Burger King,1.7,16,$,36.02221,-84.245934,"1040 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Fast Food"
Arby's,2.6,13,$,36.0089836,-84.2671204,"114 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Sandwiches, Fast Food"
Devaney’s Eats & Treats,1.0,1,,36.04582,-84.34188,"535 Main St, Oliver Springs, TN 37840",Oak Ridge,TN,"Ice Cream & Frozen Yogurt, Burgers, Hot Dogs"
KFC,1.7,22,$,36.022794,-84.245223,"1020 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Chicken Wings, Chicken Shop"
Domino's Pizza,1.5,2,,36.038581514386586,-84.21943282654763,"329 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Chicken Wings, Sandwiches"
Cracker Barrel Old Country Store,3.2,68,$,35.89726,-84.17461,"716 N Campbell Station Rd, Knoxville, TN 37934",Oak Ridge,TN,"American, Breakfast & Brunch, Southern"
Subway,5.0,1,,35.873175,-84.2380151940357,"615 N Watt Rd, Ta Travel Center, Knoxville, TN 37934",Oak Ridge,TN,"Sandwiches, Fast Food"
McDonald's,1.6,17,$,36.0256397,-84.2385309,"841 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Burgers, Fast Food, Coffee & Tea"
Amore Stone Fired Pizza & Italian Cafe,1.0,1,,35.981315,-84.183341,"8917 Oak Ridge Hwy, Knoxville, TN 37931",Oak Ridge,TN,"Italian, Pizza"
Tropical Smoothie Cafe,2.0,3,,36.00750406,-84.26101931,"239 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Juice Bars & Smoothies, Acai Bowls, Sandwiches"
Petro's Chili & Chips,0.0,0,,36.00742769685457,-84.25853714462833,"229 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,New American
Subway,3.0,7,$,36.0066429616694,-84.2533856176376,"361 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Sandwiches, Fast Food"
TenderFix by Noah Schnapp,0.0,0,,35.8728847293071,-84.1791100840333,"Knoxville, TN 37934",Oak Ridge,TN,"Fast Food, Food Delivery Services, Sandwiches"
Subway,1.6,5,$,36.026167035,-84.2395973266567,"820 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Sandwiches, Fast Food"
Subway,1.0,1,$,36.0087762,-84.2532013,"373 S Illinois Ave, Oak Ridge, TN 37830",Oak Ridge,TN,"Fast Food, Sandwiches"
Little Caesars Pizza,2.1,7,$,36.0200538635254,-84.2481155395508,"1128 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,"Pizza, Chicken Wings"
Casey's,2.3,3,,35.89519,-84.17488,"701 N Campbell Station Rd, Knoxville, TN 37934",Oak Ridge,TN,Pizza
Ghost Grille,0.0,0,,35.8728847293071,-84.1791100840333,"Knoxville, TN 37934",Oak Ridge,TN,"Food Delivery Services, American"
June Bug's Slab House,0.0,0,,36.034569,-84.228057,"366 E Tennessee Ave, Oak Ridge, TN 37830",Oak Ridge,TN,Barbeque
Subway,1.0,1,$,36.0335739326929,-84.3263374,"580 E Tri County Blvd, Oliver Springs, TN 37840",Oak Ridge,TN,"Sandwiches, Fast Food"
Hardee's,2.3,20,$$,35.8945812185684,-84.1746337328009,"609 Campbell Station Rd, Knoxville, TN 37934",Oak Ridge,TN,"Fast Food, Burgers, Breakfast & Brunch"
Monterrey Mexican Restaurant,0.0,0,,36.0402145,-84.2175446,"299 Oak Ridge Tpke, Oak Ridge, TN 37830",Oak Ridge,TN,Mexican
Keepin It Clean Chicken Wings & Things,0.0,0,,36.061922545983016,-84.19922902884771,"1960 Oak Ridge Hwy, Clinton, TN 37716",Oak Ridge,TN,"Food Trucks, Burgers, Chicken Wings"
Burger King,2.3,6,$,35.8732874,-84.2380048,"615 Watt Rd, Knoxville, TN 37934",Oak Ridge,TN,"Burgers, Fast Food"
Craveburger,0.0,0,,35.8728847293071,-84.1791100840333,"Knoxville, TN 37934",Oak Ridge,TN,"Food Delivery Services, Burgers, Fast Food"
Outlaw Burger,0.0,0,,35.8728847293071,-84.1791100840333,"Knoxville, TN 37934",Oak Ridge,TN,"Food Delivery Services, Burgers"
The Big Melt,0.0,0,,35.8728847293071,-84.1791100840333,"Knoxville, TN 37934",Oak Ridge,TN,"Food Delivery Services, Sandwiches"
Wesley Jimmy W,0.0,0,,35.9023132324219,-84.1894836425781,"1109 Hickory Trl, Knoxville, TN 37932",Oak Ridge,TN,Restaurants
Grilled Cheese Society,0.0,0,,35.8728847293071,-84.1791100840333,"Knoxville, TN 37934",Oak Ridge,TN,"Food Delivery Services, American, Sandwiches"
Pizza Hut Express,0.0,0,$,35.8737564,-84.236412,"615 N Watt Rd, Knoxville, TN 37934",Oak Ridge,TN,Pizza
Arby's Food Truck,0.0,0,,35.87572,-84.17242,"Knoxville, TN 37934",Oak Ridge,TN,"Sandwiches, Fast Food"
Tyga Bites,0.0,0,,35.8728847293071,-84.1791100840333,"Farragut, TN 37934",Oak Ridge,TN,"Comfort Food, Food Delivery Services, Chicken Shop"
Corner Deli,0.0,0,,36.0618706,-84.1996765,"1976 Oak Ridge Hwy, Clinton, TN 37716",Oak Ridge,TN,Delis
Grecian Steakhouse,4.2,63,$$,36.0640412061217,-89.3478088209507,"2265 St John Ave, Dyersburg, TN 38024",Dyersburg,TN,"Steakhouses, American, Buffets"
Tapp'd,4.0,42,$$,36.06566,-89.39673,"2695 Lake Rd, Dyersburg, TN 38024",Dyersburg,TN,"Cocktail Bars, Beer Bar, New American"
Abe's Ribeye Barn,3.9,59,$$$,36.057983,-89.400899,"1130 Henry St, Dyersburg, TN 38024",Dyersburg,TN,Steakhouses
The Blacksmith Restaurant,3.7,39,,36.058007099688794,-89.3851717,"2320 Amanda Ave, Dyersburg, TN 38024",Dyersburg,TN,"Bars, American"
Coby Jo's Diner,4.8,10,,36.0350125894837,-89.4083486999999,"1695 Forrest St, Dyersburg, TN 38024",Dyersburg,TN,"Diners, Breakfast & Brunch, American"
Raven & Lily Restaurant,4.2,9,,35.24376,-89.350811,"101 W Court St, Somerville, TN 38068",Dyersburg,TN,Southern
Moustos Pasta & Grill,3.9,37,,36.05618484228632,-89.40248993108865,"1130 US Hwy 51 Bypass W, Ste 5, Dyersburg, TN 38024",Dyersburg,TN,"Italian, Seafood, Cocktail Bars"
Lock’s Store,4.3,12,,36.141397,-89.382857,"5997 Millsfield Hwy, Dyersburg, TN 38024",Dyersburg,TN,"American, Barbeque, Pizza"
Bus Stop Dyersburg,4.5,31,$,36.03328,-89.38807,"304 W Court St, Dyersburg, TN 38024",Dyersburg,TN,"Coffee & Tea, Salad, Sandwiches"
Los Portales Mexican,4.3,43,$$,36.0603237,-89.3954126,"2385 Lake Rd, Dyersburg, TN 38024",Dyersburg,TN,Mexican
Amain Deli & Market,5.0,1,,35.877637,-89.399176,"311 W Tigrett St, Halls, TN 38040",Dyersburg,TN,American
Dave's On the Square,4.1,17,$,36.0316801856778,-89.3863752856851,"107 W Market St, Dyersburg, TN 38024",Dyersburg,TN,"Breakfast & Brunch, Barbeque, Chicken Wings"
Green Frog Coffee & Grill,4.8,8,,36.0581244303815,-89.38967760348456,"500 US Hwy 51 Byp, Ste 1, Dyersburg, TN 38024",Dyersburg,TN,"Coffee & Tea, American"
Mel's Diner,4.1,11,$,36.0432587,-89.376297,"1218 St John Ave, Dyersburg, TN 38024",Dyersburg,TN,"American, Breakfast & Brunch, Diners"
Applebee's Grill + Bar,1.9,44,$$,36.066,-89.3939,"2700 Lake Rd, Dyersburg, TN 38024",Dyersburg,TN,"Sports Bars, Burgers, American"
Hog Heaven,4.3,18,$,36.0438213621517,-89.3696165139089,"1320 Shelby Dr, Dyersburg, TN 38024",Dyersburg,TN,"Salad, Barbeque, Burgers"
Walley Taters and More,5.0,1,,36.037506267833194,-89.38729199650004,"Dyersburg, TN 38024",Dyersburg,TN,"Food Trucks, American"
China Star Super Buffet,3.6,20,$,36.0565196,-89.4020993,"1130 US Hwy 51 Bypass W, Ste 31, Dyersburg, TN 38024",Dyersburg,TN,"Chinese, Buffets"
Shogun Restaurant,3.2,34,$$,36.0666008,-89.3918762,"2730 Mall Loop Rd, Dyersburg, TN 38024",Dyersburg,TN,Japanese
Alvino's Pizza,3.6,35,$,36.03322,-89.38529,"112 N Main Ave, Dyersburg, TN 38024",Dyersburg,TN,Pizza
Timbers BBQ And Grill,3.0,31,$$,36.0635452270508,-89.3886795043945,"470 Mall Blvd, Ste A, Dyersburg, TN 38024",Dyersburg,TN,Barbeque
El Patio,3.5,51,$$,36.0150939,-89.4008564,"995 Highway 51 Bypass, Dyersburg, TN 38024",Dyersburg,TN,Mexican
Gus's Fried Chicken,3.3,11,,36.034933,-89.401098,"1129 Forrest St, Dyersburg, TN 38024",Dyersburg,TN,Chicken Shop
Mojos,3.0,8,,36.06365529118184,-89.38997940292792,"575 Mall Blvd, Dyersburg, TN 38024",Dyersburg,TN,"American, Sports Bars"
Takos Y Mas,5.0,1,,36.05969951198855,-89.3956352,"2321 Lake Rd, Dyersburg, TN 38024",Dyersburg,TN,"Beer Bar, Shaved Ice, Mexican"
Cracker Barrel Old Country Store,2.4,39,$$,36.07087,-89.39806,"3055 Lake Rd, Dyersburg, TN 38024",Dyersburg,TN,"American, Breakfast & Brunch, Southern"
Bad Bob's Bbq,4.3,9,,36.10866,-89.28018,"705 W Main St, Newbern, TN 38059",Dyersburg,TN,Barbeque
Pig-N-Out,4.3,6,,35.8770790100098,-89.3949584960938,"225 N Front St, Halls, TN 38040",Dyersburg,TN,Restaurants
Bad Bob's BBQ,2.7,25,$,36.0527916,-89.3643875,"1965 Saint John Ave, Dyersburg, TN 38024",Dyersburg,TN,Barbeque
Todd's Café,3.9,8,,36.0326996,-89.3839493,"216 E Court St, Dyersburg, TN 38024",Dyersburg,TN,"Breakfast & Brunch, Burgers, American"
Mom's Buffet,4.5,2,$,36.1130790710449,-89.2628784179688,"206 E Main St, Newbern, TN 38059",Dyersburg,TN,Buffets
Bahia Bowls - Dyersburg,4.7,6,,36.05723020440195,-89.38404933706565,"390 Hwy 51 Bypass N, Ste 4, Dyersburg, TN 38024",Dyersburg,TN,"Salad, Juice Bars & Smoothies, Acai Bowls"
The Alleyway Station,4.0,1,,35.8757472,-89.3958777,"106 N Church St, Halls, TN 38040",Dyersburg,TN,"Desserts, Burgers, Ice Cream & Frozen Yogurt"
City Cafe,4.0,1,$,36.1131210327148,-89.2625885009766,"212 E Main St, Newbern, TN 38059",Dyersburg,TN,Cafes
Pig N Out,4.3,4,,36.0281601,-89.3653717,"1610 E Court St, Dyersburg, TN 38024",Dyersburg,TN,Restaurants
Las Lomas,3.2,6,,36.05362,-89.368845,"1430 US Hwy 51 Byp E, Dyersburg, TN 38024",Dyersburg,TN,Mexican
Another Wing Joint,3.8,6,,36.0325995860218,-89.3822574302165,"414 E Ct St, Dyersburg, TN 38024",Dyersburg,TN,"Chicken Wings, Fish & Chips, Sandwiches"
Bag-A-Burger,3.0,2,,35.987856,-89.395078,"3175 Hwy 51 S, Dyersburg, TN 38024",Dyersburg,TN,Burgers
Nash's Cafe,0.0,0,,35.9078872761969,-89.2465087123375,"565 Main St, Friendship, TN 38034",Dyersburg,TN,"Barbeque, Breakfast & Brunch"
Daylight Donuts,3.2,6,$,36.053293195718,-89.3677674950101,"1448 Hwy 51 Bypass E, Dyersburg, TN 38024",Dyersburg,TN,"Breakfast & Brunch, Donuts, Sandwiches"
Bubs Place,0.0,0,,35.96573735887737,-89.3929054777662,"4671 S Hwy 51 Bypass, Dyersburg, TN 38024",Dyersburg,TN,"Italian, Beer Bar"
Jack's Family Restaurant,2.3,3,,36.05705,-89.38258,"380 Highway 51 Byp W, Dyersburg, TN 38024",Dyersburg,TN,"Breakfast & Brunch, Sandwiches, Salad"
Ms Mac’s BBQ & Grill,4.0,1,,35.90795182298394,-89.24659464294281,"575 Main St, Friendship, TN 38034",Dyersburg,TN,"Barbeque, Burgers, Pizza"
El Vallarta,3.7,3,,36.12051557978811,-89.26181893165877,"689 Sharps Ferry Rd, Newbern, TN 38059",Dyersburg,TN,Mexican
Papa Johns Pizza,4.5,4,$,36.058699345812926,-89.39153745630189,"638 US Hwy 51 Byp W, Dyersburg, TN 38024",Dyersburg,TN,"Pizza, Chicken Wings, Fast Food"
Roy Boy’s Barbecue,4.8,28,,36.062676,-89.348288,"2250 St John Ave, Dyersburg, TN 38024",Dyersburg,TN,"Barbeque, Food Trucks"
